file,ID,rt,gt,bt,r,g,b,total,r/g,g/b,b/r
c28.jpg,1,0.263641842,0.362309461,0.374048698,60.89175258,83.68041237,86.39175258,230.9639175,0.727670322,0.968615752,1.418775925
c29.jpg,1,0.30009199,0.335457054,0.364450956,63.82608696,71.34782609,77.51449275,212.6884058,0.894576478,0.920444985,1.214464123
c30.jpg,1,0.296747722,0.360948531,0.342303747,98.36,119.64,113.46,331.46,0.822133066,1.054468535,1.15351769
c33.jpg,1,0.315197429,0.338001224,0.346801347,82.38,88.34,90.64,261.36,0.932533394,0.97462489,1.100267055
c34.jpg,1,0.280272131,0.342541984,0.377185885,43.97150259,53.74093264,59.1761658,156.888601,0.818212495,0.90815165,1.345784481
c35.jpg,1,0.28875322,0.343365449,0.367881332,37.68049793,44.80705394,48.00622407,130.4937759,0.840950132,0.933359263,1.274033697
c36.jpg,1,0.284402696,0.334111695,0.381485609,36.37330317,42.73076923,48.78959276,127.8936652,0.851220416,0.875817297,1.341357218
c37.jpg,1,0.295254426,0.340253962,0.364491612,39.65352697,45.69709544,48.95228216,134.3029046,0.867747208,0.933502861,1.234500079
c38.jpg,1,0.305015918,0.335618218,0.359365863,68.03623188,74.86231884,80.15942029,223.057971,0.90881812,0.933917917,1.17818724
c40.jpg,1,0.294858411,0.350776458,0.354365131,90.38,107.52,108.62,306.52,0.840587798,0.989872952,1.201814561
c41.jpg,1,0.294882321,0.352581646,0.352536033,87.36486486,104.4594595,104.4459459,296.2702703,0.836351875,1.000129384,1.195514307
c42.jpg,1,0.273943606,0.355819155,0.370237239,60.16666667,78.14912281,81.31578947,219.631579,0.769895611,0.961057174,1.351508966
c43.jpg,1,0.298806222,0.346878894,0.354314884,65.21052632,75.70175439,77.3245614,218.2368421,0.861413673,0.979013046,1.185768092
c44.jpg,1,0.292396964,0.351946796,0.35565624,31.62034384,38.06017192,38.46131805,108.1418338,0.830798765,0.989570141,1.216347243
c45.jpg,1,0.286448298,0.358702633,0.354849069,99.11111111,124.1111111,122.7777778,346,0.798567592,1.010859728,1.238789238
c46.jpg,1,0.238628464,0.370990168,0.390381369,84.30701754,131.0701754,137.9210526,353.2982455,0.643220453,0.950327546,1.635937987
c47.jpg,1,0.261836721,0.361206729,0.37695655,89.58888889,123.5888889,128.9777778,342.1555556,0.724894363,0.95821847,1.439662657
c48.jpg,1,0.254978864,0.366736393,0.378284743,84.79710145,121.9637681,125.8043478,332.5652174,0.69526469,0.969471805,1.483592548
c49.jpg,1,0.25067807,0.375882712,0.373439218,74.34057971,111.4710145,110.7463768,296.557971,0.666905025,1.006543218,1.489716346
c50.jpg,1,0.247318329,0.358571269,0.394110402,50.66055046,73.44954128,80.7293578,204.8394495,0.689732701,0.909824422,1.593534951
c51.jpg,1,0.257957874,0.388978694,0.353063432,54.98445596,82.9119171,75.25647668,213.1528497,0.663167104,1.101724672,1.368686393
c52.jpg,1,0.283791812,0.352912308,0.36329588,39.66425993,49.32490975,50.77617329,139.765343,0.804142575,0.971418414,1.280149267
c53.jpg,1,0.2850374,0.346827244,0.368135356,47.66307692,57.99538462,61.55846154,167.2169231,0.821842587,0.942118811,1.291533521
c54.jpg,1,0.290173947,0.353196753,0.3566293,37.68473896,45.86947791,46.31526104,129.8694779,0.821564593,0.990375027,1.229019023
c55.jpg,1,0.290755005,0.364483444,0.344761551,36.72382671,46.03610108,43.54512635,126.3050541,0.797718005,1.057204444,1.185745884
c56.jpg,1,0.261782224,0.370438906,0.36777887,107.7857143,152.5238095,151.4285714,411.7380952,0.706681237,1.007232704,1.404903909
c57.jpg,1,0.27353654,0.371085011,0.355378449,79.31081081,107.5945946,103.0405405,289.9459459,0.73712635,1.044196722,1.299199182
c58.jpg,1,0.277873508,0.364605272,0.35752122,87.08,114.26,112.04,313.38,0.762121477,1.019814352,1.286632981
c59.jpg,1,0.2791973,0.367060383,0.353742316,92.66,121.82,117.4,331.88,0.760630438,1.037649063,1.266997626
c60.jpg,1,0.279819434,0.365241044,0.354939522,96.7,126.22,122.66,345.58,0.766122643,1.029023316,1.268459152
c61.jpg,1,0.295382433,0.356862891,0.347754675,87.92222222,106.2222222,103.5111111,297.6555555,0.827719665,1.026191498,1.177303172
c62.jpg,1,0.263328135,0.364292728,0.372379137,91.18,126.14,128.94,346.26,0.72284763,0.978284473,1.414125905
c63.jpg,1,0.232594411,0.360052159,0.40735343,79.79824561,123.5263158,139.754386,343.0789474,0.646001988,0.883881496,1.751346598
c64.jpg,1,0.240928666,0.366200486,0.392870848,63.48876404,96.5,103.5280899,263.5168539,0.657914653,0.932114174,1.630652155
c65.jpg,1,0.209566293,0.339501811,0.450931896,83.24561404,134.8596491,179.122807,397.2280701,0.617275921,0.752889324,2.151738672
c66.jpg,1,0.215377691,0.367702783,0.416919526,83.34269663,142.2865169,161.3314607,386.9606742,0.58573854,0.881951457,1.935760027
c67.jpg,1,0.248927987,0.369789134,0.381282879,81.60869565,121.2318841,125,327.8405798,0.673161984,0.969855073,1.531699521
c68.jpg,1,0.251176965,0.361782345,0.387040691,93.17391304,134.2028986,143.5724638,370.9492754,0.694276458,0.934739817,1.540908384
c69.jpg,1,0.289470874,0.356425864,0.354103262,78.57246377,96.74637681,96.11594203,271.4347826,0.812148903,1.006559107,1.223277691
c70.jpg,1,0.290209507,0.358023027,0.351767466,77.99275362,96.2173913,94.53623188,268.7463768,0.810588944,1.017783229,1.212115581
c71.jpg,1,0.300562062,0.355009891,0.344428047,83.96491228,99.1754386,96.21929825,279.3596491,0.846630108,1.030722946,1.145946511
c72.jpg,1,0.288097635,0.360070679,0.351831686,64.32110092,80.38990826,78.55045872,223.2614679,0.800114123,1.023417426,1.221223791
c73.jpg,1,0.273534468,0.364687435,0.361778097,37.51036269,50.01036269,49.61139896,137.1321243,0.750051803,1.008041775,1.322605152
c74.jpg,1,0.292593787,0.356739761,0.350666452,56.12371134,68.42783505,67.2628866,191.814433,0.820188324,1.017319335,1.198475386
c75.jpg,1,0.304369414,0.347216543,0.348414043,75.51449275,86.14492754,86.44202899,248.1014493,0.87659825,0.996562998,1.144707802
c76.jpg,1,0.287547348,0.330705492,0.381747159,47.07751938,54.14341085,62.5,163.7209302,0.869496743,0.866294574,1.327597563
c77.jpg,1,0.28443145,0.351571473,0.363997076,47.20970537,58.35355286,60.41594454,165.9792028,0.809028809,0.965863454,1.279735683
c78.jpg,1,0.283797436,0.35825914,0.357943424,50.78531073,64.11016949,64.05367232,178.9491525,0.792156863,1.000882029,1.261263767
c79.jpg,1,0.295559644,0.361079343,0.343361013,50.37288136,61.53954802,58.51977401,170.4322034,0.81854487,1.051602626,1.161731718
c80.jpg,1,0.295228392,0.359246052,0.345525556,59.95172414,72.95172414,70.16551724,203.0689655,0.821799962,1.039709062,1.170366962
c81.jpg,1,0.296525531,0.357645238,0.345829231,58.15172414,70.13793103,67.82068966,196.1103448,0.829105211,1.034167175,1.166271347
c82.jpg,1,0.286679414,0.347163799,0.366156788,107.0952381,129.6904762,136.7857143,373.5714286,0.825775656,0.948128808,1.277234326
c83.jpg,1,0.30435733,0.341372777,0.354269892,99.45238095,111.547619,115.7619048,326.7619048,0.891568837,0.963595228,1.163993297
c84.jpg,1,0.310806267,0.336897317,0.352296416,110.047619,119.2857143,124.7380952,354.0714285,0.92255489,0.956289369,1.133491995
c85.jpg,1,0.305416637,0.335563851,0.359019511,103.2380952,113.4285714,121.3571429,338.0238095,0.91015953,0.934667451,1.175507381
c86.jpg,1,0.284774775,0.340540541,0.374684685,75.26190476,90,99.02380952,264.2857143,0.836243386,0.908872325,1.315722872
c87.jpg,1,0.302514059,0.332285809,0.365200132,101.6111111,111.6111111,122.6666667,335.8888889,0.910403186,0.909873188,1.207217059
c88.jpg,1,0.28874282,0.349558832,0.361698348,97.52,118.06,122.16,337.74,0.826020667,0.966437459,1.25266612
c89.jpg,1,0.295413534,0.341954887,0.362631579,78.58,90.96,96.46,266,0.863896218,0.942981547,1.227538814
c90.jpg,1,0.301327129,0.33506054,0.36361233,77.01351351,85.63513514,92.93243243,255.5810811,0.899321445,0.921477388,1.20670293
c91.jpg,1,0.272986865,0.356474872,0.370538264,55.42028986,72.36956522,75.22463768,203.0144928,0.765795534,0.962046046,1.357348326
c92.jpg,1,0.299110841,0.351852875,0.349036284,108.32,127.42,126.4,362.14,0.850102025,1.00806962,1.166912851
c93.jpg,1,0.30598085,0.345251862,0.348767288,89.39189189,100.8648649,101.8918919,292.1486487,0.886254019,0.989920425,1.139833711
c94.jpg,1,0.272986865,0.356474872,0.370538264,55.42028986,72.36956522,75.22463768,203.0144928,0.765795534,0.962046046,1.357348326
c95.jpg,1,0.301114269,0.34703111,0.351854622,70.64035088,81.4122807,82.54385965,234.5964912,0.867686672,0.98629118,1.16850863
c96.jpg,1,0.27675399,0.354832882,0.368413129,66.60144928,85.39130435,88.65942029,240.6521739,0.779955872,0.963138537,1.331193559
c97.jpg,1,0.292906272,0.351756135,0.355337593,97.25675676,116.7972973,117.9864865,332.0405406,0.83269698,0.989920971,1.213144366
c98.jpg,1,0.299467223,0.343015983,0.357516794,71.82222222,82.26666667,85.74444444,239.8333333,0.873041599,0.959440197,1.193842822
c99.jpg,1,0.29153911,0.350947247,0.357513643,57.64035088,69.38596491,70.68421053,197.7105263,0.830720607,0.98163316,1.226297367
c100.jpg,1,0.282076529,0.355006281,0.36291719,60.20289855,75.76811594,77.45652174,213.4275362,0.794567712,0.97820189,1.286591237
c101.jpg,1,0.294209177,0.354771784,0.351019038,69.87681159,84.26086957,83.36956522,237.5072464,0.829291366,1.010691004,1.193093436
c102.jpg,1,0.28807662,0.334026831,0.377896549,58.19565217,67.47826087,76.34057971,202.0144928,0.862435567,0.883910774,1.311791807
c103.jpg,1,0.279152535,0.37202194,0.348825524,74.91011236,99.83146067,93.60674157,268.3483146,0.750365785,1.06649862,1.249587521
c104.jpg,1,0.307705263,0.344505263,0.347789474,79.43478261,88.93478261,89.7826087,258.1521739,0.893180152,0.990556901,1.130268199
c105.jpg,1,0.286840915,0.354831719,0.358327366,40.80831099,50.48123324,50.97855228,142.2680965,0.808385778,0.990244544,1.249219854
c106.jpg,1,0.287645658,0.365134305,0.347220037,55.07028112,69.90562249,66.47590361,191.4518072,0.787780427,1.051593415,1.207110301
c107.jpg,1,0.28425114,0.363661873,0.352086987,81.04,103.68,100.38,285.1,0.781635802,1.032875075,1.238647581
c108.jpg,1,0.296576945,0.345072975,0.358350081,65.23188406,75.89855072,78.81884058,219.9492754,0.859461524,0.962949343,1.208287047
c109.jpg,1,0.300978474,0.344161774,0.354859752,76.9,87.93333333,90.66666667,255.5,0.874526156,0.969852941,1.179020373
c110.jpg,1,0.299023456,0.350582472,0.350394072,53.5,62.7247191,62.69101124,178.9157303,0.852933274,1.000537683,1.171794603
c111.jpg,1,0.288557116,0.350366835,0.361076049,50.45172414,61.25862069,63.13103448,174.8413793,0.823585702,0.970340835,1.251315699
c112.jpg,1,0.29151813,0.349336596,0.359145274,47.65517241,57.10689655,58.71034483,163.4724138,0.834490671,0.972688829,1.231982634
c113.jpg,1,0.300248094,0.350935333,0.348816573,57.17241379,66.82413793,66.42068966,190.4172414,0.855565303,1.006074136,1.161761158
c114.jpg,1,0.29447672,0.350109455,0.355413825,39.51977401,46.98587571,47.69774011,134.2033898,0.84109902,0.985075511,1.206933524
c115.jpg,1,0.300188421,0.345238095,0.354573484,48.34482759,55.6,57.10344828,161.0482759,0.869511288,0.973671498,1.181169757
c116.jpg,1,0.298990602,0.338531152,0.362478246,102.2619048,115.7857143,123.9761905,342.0238096,0.883199671,0.933935087,1.21233993
c117.jpg,1,0.301421423,0.336004959,0.362573617,59.71052632,66.56140351,71.8245614,198.0964912,0.897074328,0.926722032,1.202879389
c118.jpg,1,0.276558745,0.351966612,0.371474643,76.72807018,97.64912281,103.0614035,277.4385965,0.785752785,0.947484892,1.343203384
c119.jpg,1,0.304111191,0.345313062,0.350575747,91.36486486,103.7432432,105.3243243,300.4324324,0.880682559,0.984988452,1.152788049
c120.jpg,1,0.292391512,0.348563054,0.359045434,66.5,79.27536232,81.65942029,227.4347826,0.838848263,0.970804863,1.227961207
c121.jpg,1,0.309770138,0.341532144,0.348697717,85.5,94.26666667,96.24444444,276.0111111,0.907001414,0.979450473,1.125666017
c122.jpg,1,0.2996963,0.345941469,0.354362231,62.92753623,72.63768116,74.4057971,209.9710145,0.86632083,0.976236852,1.182404422
c123.jpg,1,0.282537658,0.362423953,0.355038389,77.06521739,98.85507246,96.84057971,272.7608696,0.779577775,1.020802155,1.256605548
c124.jpg,1,0.296058417,0.354849026,0.349092557,80.5,96.48550725,94.92028986,271.9057971,0.834322193,1.016489808,1.179134036
c125.jpg,1,0.295586795,0.359509132,0.344904073,74.35507246,90.43478261,86.76086957,251.5507246,0.822195513,1.042345277,1.166845337
c126.jpg,1,0.280017785,0.357828574,0.362153641,53.70155039,68.62403101,69.45348837,191.7790698,0.782547303,0.988057369,1.29332371
c127.jpg,1,0.292006557,0.358808215,0.349185228,69.4587156,85.34862385,83.05963303,237.8669725,0.813823498,1.027558403,1.195812971
c128.jpg,1,0.24486958,0.358855505,0.396274915,45.16321244,66.1865285,73.0880829,184.4378238,0.682362612,0.905572097,1.618310101
c129.jpg,1,0.268988187,0.365980093,0.36503172,39.16085791,53.28150134,53.14343164,145.5857909,0.734980376,1.002598058,1.357054837
c130.jpg,1,0.272907011,0.37868756,0.348405429,45.65692308,63.35384615,58.28769231,167.2984615,0.720665372,1.086916356,1.276645213
c131.jpg,1,0.278377397,0.356701984,0.364920619,93.71111111,120.0777778,122.8444444,336.6333333,0.780420098,0.977478293,1.310884515
c132.jpg,1,0.268007996,0.366888072,0.365103932,70.04494382,95.88764045,95.42134831,261.3539326,0.730489805,1.004886665,1.362287456
c133.jpg,1,0.258960466,0.368452739,0.372586795,93.50724638,133.0434783,134.5362319,361.0869566,0.702832244,0.988904449,1.438778673
c134.jpg,1,0.243431961,0.364669408,0.391898632,62.27241379,93.2862069,100.2517241,255.8103448,0.667541493,0.930519727,1.609889805
c135.jpg,1,0.256880734,0.376915403,0.366203863,72.05504587,105.7247706,102.7201835,280.5,0.68153419,1.029250212,1.425579323
c136.jpg,1,0.254898367,0.37679107,0.368310563,59.29844961,87.65503876,85.68217054,232.6356589,0.6764979,1.023025423,1.444931041
c137.jpg,1,0.25693518,0.374783395,0.368281425,64.94186047,94.72868217,93.08527132,252.755814,0.685556465,1.017654897,1.433363175
c138.jpg,1,0.256756757,0.369690138,0.373553106,52.75988701,75.96610169,76.75988701,205.4858757,0.694518816,0.989658852,1.454891042
c139.jpg,1,0.275135799,0.377603126,0.347261075,57.72981366,79.22981366,72.86335404,209.8229814,0.728637504,1.08737533,1.262144279
c140.jpg,1,0.276974063,0.373775216,0.34925072,66.28275862,89.44827586,83.57931034,239.3103448,0.741017733,1.070220315,1.260950994
c141.jpg,1,0.276827086,0.375947207,0.347225707,47.41833811,64.39684814,59.47707736,171.2922636,0.736345636,1.08271709,1.254305396
c142.jpg,1,0.276995718,0.38088912,0.342115161,49.58739255,68.18624642,61.24498567,179.0186246,0.727234525,1.113335985,1.235091876
c143.jpg,1,0.277106075,0.335398558,0.387495367,34.33882149,41.56239168,48.01819757,123.9194107,0.826199362,0.865555014,1.398364751
c144.jpg,1,0.269955395,0.323906301,0.406138304,26.53542393,31.83855981,39.92160279,98.29558653,0.833436691,0.797527093,1.504464481
c145.jpg,1,0.204332205,0.340158359,0.455509435,65.08888889,108.3555556,145.1,318.5444445,0.600697293,0.746764684,2.229259133
c146.jpg,1,0.229763029,0.349973305,0.420263666,81.07971014,123.5,148.3043478,352.8840579,0.656515872,0.832746995,1.829117883
c147.jpg,1,0.228036213,0.373166046,0.398797741,71.86697248,117.6055046,125.6834862,315.1559633,0.611085108,0.935727582,1.748835131
c148.jpg,1,0.23122648,0.376368457,0.392405063,74.40825688,121.1146789,126.2752294,321.7981652,0.614362004,0.959132519,1.697059368
c149.jpg,1,0.234673315,0.377870374,0.387456311,79.89534884,128.6472868,131.9108527,340.4534883,0.621041849,0.975259307,1.651045457
c150.jpg,1,0.255244529,0.379896727,0.364858744,61.2515528,91.16459627,87.55590062,239.9720497,0.671878726,1.041215905,1.429447853
c151.jpg,1,0.250015073,0.368624141,0.381360786,93.18539326,137.3932584,142.1404494,372.7191011,0.678238469,0.966602111,1.525351178
c152.jpg,1,0.222659057,0.360549385,0.416791558,61.2740113,99.22033898,114.6977401,275.1920904,0.617554948,0.865059232,1.871882347
c153.jpg,1,0.253862348,0.376111188,0.370026464,39.33231084,58.27300613,57.33026585,154.9355828,0.674966223,1.016444024,1.457587023
c154.jpg,1,0.249208658,0.376054342,0.374737,34.58925477,52.194974,52.01213172,138.7963605,0.662693208,1.003515378,1.503707786
c155.jpg,1,0.265263306,0.380847459,0.353889235,40.50670241,58.15683646,54.04021448,152.7037534,0.69650801,1.07617701,1.3341055
c156.jpg,1,0.26297538,0.379858817,0.357165803,42.79624665,61.81769437,58.12466488,162.7386059,0.692297684,1.063536358,1.358172023
c157.jpg,1,0.26687046,0.382862592,0.350266947,42.01206434,60.27211796,55.14075067,157.424933,0.697039788,1.093059438,1.312498006
c158.jpg,1,0.263836399,0.377970941,0.35819266,43.13272311,61.79176201,58.5583524,163.4828375,0.698033552,1.055216882,1.357631705
c159.jpg,1,0.271927841,0.382067933,0.346004225,46.75737265,65.69571046,59.49463807,171.9477212,0.711726417,1.104229097,1.272411915
c160.jpg,1,0.266933884,0.380421488,0.352644628,46.27363897,65.9469914,61.13180516,173.3524355,0.701679303,1.078767284,1.321093532
c161.jpg,1,0.269773913,0.377113013,0.353113075,49.72922636,69.51575931,65.09169054,184.3366762,0.715366226,1.067966721,1.308922244
c162.jpg,1,0.269506928,0.379924674,0.350568398,52.27747989,73.69571046,68.00134048,193.9745308,0.709369373,1.083739084,1.300776943
c163.jpg,1,0.261903708,0.378935064,0.359161228,53.38628159,77.24187726,73.21119134,203.8393502,0.691157226,1.055055598,1.371348391
c164.jpg,1,0.291758242,0.354615385,0.353626374,147.5,179.2777778,178.7777778,505.5555556,0.822745584,1.002796768,1.212052731
c165.jpg,1,0.264153655,0.343615289,0.392231057,74.52702703,96.94594595,110.6621622,282.1351352,0.768748258,0.876053242,1.484859475
c166.jpg,1,0.293917771,0.338294257,0.367787972,102.9761905,118.5238095,128.8571429,350.3571429,0.868822821,0.919807834,1.25132948
c167.jpg,1,0.297524633,0.342545862,0.359929504,88.42857143,101.8095238,106.9761905,297.2142857,0.868568756,0.951702648,1.209746904
c168.jpg,1,0.293468577,0.350490028,0.356041395,101.952381,121.7619048,123.6904762,347.404762,0.837309347,0.984408085,1.213218122
c169.jpg,1,0.291006683,0.344682419,0.364310898,61.44444444,72.77777778,76.92222222,211.1444444,0.844274809,0.946121624,1.251898734
c170.jpg,1,0.300025649,0.348539812,0.351434539,59.33333333,68.92753623,69.5,197.7608696,0.860807401,0.991763111,1.171348315
c171.jpg,1,0.302910275,0.346446913,0.350642812,65.39130435,74.78985507,75.69565217,215.8768116,0.874333882,0.988033697,1.157579787
c172.jpg,1,0.300664503,0.347179725,0.352155772,70.49275362,81.39855072,82.56521739,234.4565217,0.866019763,0.985869756,1.171258224
c173.jpg,1,0.263961471,0.346381118,0.38965741,56,73.48550725,82.66666667,212.1521739,0.762055024,0.888937588,1.476190476
c174.jpg,1,0.272603953,0.342921211,0.384474835,71.35507246,89.76086957,100.6376812,261.7536232,0.794946315,0.891921083,1.410378796
c175.jpg,1,0.285359496,0.358316121,0.356324383,65.19662921,81.86516854,81.41011236,228.4719101,0.796390338,1.005589676,1.248685911
c176.jpg,1,0.304322744,0.346619292,0.349057964,46.60843373,53.08634538,53.45983936,153.1546185,0.877974051,0.99301356,1.146999268
c177.jpg,1,0.286915628,0.344829979,0.368254393,43.01560178,51.69836553,55.2102526,149.9242199,0.83204955,0.936390672,1.28349367
c178.jpg,1,0.301996928,0.345410906,0.352592166,48.8447205,55.86645963,57.02795031,161.7391304,0.87431208,0.979632958,1.167535605
c179.jpg,1,0.241383035,0.375541725,0.383075241,69.29844961,107.8139535,109.9767442,287.0891473,0.642759563,0.980334109,1.58700151
s1.jpg,2,0.341005606,0.370137591,0.288856803,95.5952381,103.7619048,80.97619048,280.3333334,0.921294171,1.281387828,0.847073474
s10.jpg,2,0.32358818,0.379745504,0.296666316,73.26190476,85.97619048,67.16666667,226.4047619,0.852118527,1.280042538,0.91680208
s100.jpg,2,0.332237707,0.40645543,0.261306863,101.08,123.66,79.5,304.24,0.817402555,1.555471698,0.786505738
s101.jpg,2,0.332163501,0.401527663,0.266308836,96.54,116.7,77.4,290.64,0.827249357,1.507751938,0.801740211
s102.jpg,2,0.323067551,0.389603357,0.287329092,113.6428571,137.047619,101.0714286,351.7619047,0.829221682,1.355948173,0.88937775
s103.jpg,2,0.324489948,0.429937972,0.24557208,103.3809524,136.9761905,78.23809524,318.5952381,0.754736659,1.750760804,0.756794104
s104.jpg,2,0.319950707,0.439097159,0.240952134,117.452381,161.1904762,88.45238095,367.0952382,0.728655835,1.822341857,0.753091425
s105.jpg,2,0.298828602,0.454079557,0.247091841,81.63333333,124.0444444,67.5,273.1777777,0.658097456,1.837695473,0.826868109
s106.jpg,2,0.323615419,0.41590607,0.260478511,81.15555556,104.3,65.32222222,250.7777778,0.778097369,1.596700119,0.804901424
s107.jpg,2,0.329745865,0.407163983,0.263090152,62.06701031,76.63917526,49.52061856,188.2268041,0.809860102,1.547621526,0.797857321
s108.jpg,2,0.336331931,0.40234721,0.261320859,68.26404494,81.66292135,53.03932584,202.9662921,0.835924601,1.539667408,0.776973089
s109.jpg,2,0.33288335,0.404936962,0.262179688,63.3440367,77.05504587,49.88990826,190.2889908,0.82206215,1.544501655,0.787602288
s11.jpg,2,0.390615155,0.379472724,0.229912121,130.8777778,127.1444444,77.03333333,335.0555555,1.02936293,1.650512043,0.588589863
s110.jpg,2,0.330103483,0.422876692,0.247019825,48.24534161,61.80434783,36.10248447,146.1521739,0.780614039,1.711913979,0.748310267
s111.jpg,2,0.335396454,0.406323185,0.258280361,72.64492754,88.00724638,55.94202899,216.5942029,0.825442569,1.573186528,0.770074813
s112.jpg,2,0.339356448,0.406543395,0.254100157,56.87288136,68.13276836,42.58474576,167.5903955,0.8347361,1.599933665,0.748770675
s113.jpg,2,0.335906437,0.405219042,0.258874521,58.24534161,70.26397516,44.88819876,173.3975155,0.828950276,1.565310641,0.770674487
s115.jpg,2,0.335912824,0.3730259,0.291061276,118.1666667,131.2222222,102.3888889,351.7777778,0.900508044,1.281606077,0.866478608
s116.jpg,2,0.315388358,0.398248743,0.286362899,108.0555556,136.4444444,98.11111111,342.6111111,0.791938111,1.390713476,0.907969151
s117.jpg,2,0.33856746,0.356323228,0.305109313,155.7222222,163.8888889,140.3333333,459.9444444,0.950169491,1.167854315,0.90117731
s119.jpg,2,0.327689542,0.41699131,0.255319149,121.5,154.6111111,94.66666667,370.7777778,0.785842616,1.633215962,0.77914952
s12.jpg,2,0.329901908,0.411070389,0.259027703,82.71621622,103.0675676,64.94594595,250.7297298,0.802543595,1.586974615,0.785165823
s121.jpg,2,0.344823564,0.387693205,0.267483231,79.89189189,89.82432432,61.97297297,231.6891892,0.8894238,1.449411252,0.775710419
s122.jpg,2,0.332147286,0.403795353,0.264057362,83.25675676,101.2162162,66.18918919,250.6621622,0.822563418,1.52919559,0.795000812
s123.jpg,2,0.33299686,0.416947061,0.250056079,66.71910112,83.53932584,50.1011236,200.3595506,0.79865501,1.667414218,0.750926238
s124.jpg,2,0.337029282,0.397308709,0.26566201,71.14492754,83.86956522,56.07971014,211.0942029,0.848280629,1.49554206,0.788246079
s125.jpg,2,0.333743429,0.404624762,0.261631809,67.05617978,81.29775281,52.56741573,200.9213483,0.824822058,1.546542695,0.783930965
s126.jpg,2,0.339076307,0.413688657,0.247235036,50.63070539,61.77178423,36.91701245,149.3195021,0.819641298,1.67326065,0.729142764
s127.jpg,2,0.333745795,0.398631143,0.267623062,62.54347826,74.70289855,50.15217391,187.3985507,0.837229605,1.489524635,0.801876955
s128.jpg,2,0.338788034,0.395391204,0.265820762,76.8115942,89.64492754,60.26811594,226.7246377,0.856842616,1.487435373,0.784622642
s129.jpg,2,0.331374567,0.408280979,0.260344454,47.43023256,58.4379845,37.26356589,143.131783,0.811633614,1.568233826,0.785650078
s13.jpg,2,0.327262659,0.393096659,0.279640682,126.6428571,152.1190476,108.2142857,386.9761904,0.832524652,1.405720572,0.854483926
s130.jpg,2,0.330565315,0.402166023,0.267268662,58.68556701,71.39690722,47.44845361,177.5309278,0.821962313,1.504725693,0.808519982
s131.jpg,2,0.303418136,0.394178243,0.302403621,92.57142857,120.2619048,92.26190476,305.0952381,0.769748564,1.303483871,0.996656379
s132.jpg,2,0.291157944,0.469476631,0.239365425,74.88,120.74,61.56,257.18,0.620175584,1.961338532,0.822115385
s133.jpg,2,0.322614794,0.405848882,0.271536324,135.4444444,170.3888889,114,419.8333333,0.794913596,1.494639376,0.841673503
s134.jpg,2,0.317417619,0.395292535,0.287289845,131.1111111,163.2777778,118.6666667,413.0555556,0.802994216,1.375936329,0.905084746
s135.jpg,2,0.316971119,0.457597714,0.225431166,73.95238095,106.7619048,52.5952381,233.3095239,0.692685102,2.029877773,0.711204121
s136.jpg,2,0.302975276,0.445034223,0.251990501,120.5,177,100.2222222,397.7222222,0.68079096,1.766075388,0.831719686
s137.jpg,2,0.302975276,0.445034223,0.251990501,120.5,177,100.2222222,397.7222222,0.68079096,1.766075388,0.831719686
s138.jpg,2,0.306311283,0.44248032,0.251208397,123.2222222,178,101.0555556,402.2777778,0.692259675,1.761407366,0.820108206
s139.jpg,2,0.303345653,0.505349154,0.191305194,62.38,103.92,39.34,205.64,0.600269438,2.641586172,0.63065085
s14.jpg,2,0.305728088,0.424660686,0.269611226,94.92857143,131.8571429,83.71428571,310.5,0.719934994,1.575085325,0.881866065
s140.jpg,2,0.31410602,0.40557053,0.28032345,83.23809524,107.4761905,74.28571429,265,0.774479397,1.446794872,0.892448513
s141.jpg,2,0.308954266,0.408486848,0.282558886,80.26190476,106.1190476,73.4047619,259.7857143,0.756338344,1.445669802,0.914565411
s142.jpg,2,0.313277758,0.480246466,0.206475776,72.83707865,111.6573034,48.00561798,232.5,0.652327044,2.325921592,0.659082144
s143.jpg,2,0.319245283,0.475072142,0.205682575,49.59310345,73.8,31.95172414,155.3448276,0.671993272,2.309734513,0.644277569
s144.jpg,2,0.321239892,0.452237197,0.226522911,66.95505618,94.25842697,47.21348315,208.4269663,0.710334962,1.996430271,0.705151871
s145.jpg,2,0.33425501,0.408682763,0.257062227,53.78899083,65.76605505,41.36697248,160.9220184,0.817883797,1.589820359,0.769060208
s146.jpg,2,0.336720832,0.392496996,0.270782173,59.12385321,68.91743119,47.54587156,175.587156,0.857894036,1.449493488,0.804174102
s147.jpg,2,0.335734974,0.406946406,0.25731862,64.33944954,77.98623853,49.31192661,191.6376147,0.825010294,1.581488372,0.766433766
s148.jpg,2,0.341489268,0.425757442,0.23275329,54.60451977,68.07909605,37.21751412,159.9011299,0.802074689,1.829222012,0.681583032
s149.jpg,2,0.340943725,0.41445793,0.244598345,56.69230769,68.91628959,40.6719457,166.280543,0.822625652,1.694442899,0.717415596
s15.jpg,2,0.315800135,0.468332208,0.215867657,33.89130435,50.26086957,23.16666667,107.3188406,0.674307958,2.169533938,0.683557836
s150.jpg,2,0.330027051,0.429215509,0.240757439,66.30434783,86.23188406,48.36956522,200.9057971,0.768907563,1.782771536,0.729508197
s151.jpg,2,0.328612846,0.387711864,0.28367529,163.7222222,193.1666667,141.3333333,498.2222222,0.847569744,1.366745284,0.863250763
